Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
Ready or Not Bring a Bot (MS/HS): Presented by Union University,Other,None,Qualifier #4,2024-09-21T11:23:46-04:00,11,14,-3,-0.12,L,red,blue,9784A,68000A,9364S,22425W
Ready or Not Bring a Bot (MS/HS): Presented by Union University,Other,None,Qualifier #8,2024-09-21T11:45:37-04:00,14,6,8,0.4,W,blue,blue,9364Y,13433A,69315C,9784A
Ready or Not Bring a Bot (MS/HS): Presented by Union University,Other,None,Qualifier #15,2024-09-21T12:19:05-04:00,8,13,-5,-0.23809523809523808,L,blue,red,84248A,82391B,9784A,9784C
Ready or Not Bring a Bot (MS/HS): Presented by Union University,Other,None,Qualifier #21,2024-09-21T14:13:12-04:00,0,15,-15,-1.0,L,red,blue,9784A,9364T,38301B,2775V
Ready or Not Bring a Bot (MS/HS): Presented by Union University,Other,None,Qualifier #27,2024-09-21T14:42:13-04:00,20,6,14,0.5384615384615384,W,blue,blue,99905C,38017B,2775V,9784A
Ready or Not Bring a Bot (MS/HS): Presented by Union University,Other,None,QF #2-1,2024-09-21T16:27:56-04:00,15,19,-4,-0.11764705882352941,L,red,blue,82391B,9784A,38017A,99905C
Potosi High School V5RC Blended High Stakes; Potosi: VEX V5 Robotics Competition,Other,Event Region Championship,Qualifier #4,2024-11-09T10:53:13-05:00,25,6,19,0.6129032258064516,W,red,red,9784A,3885C,59708B,23851A
Potosi High School V5RC Blended High Stakes; Potosi: VEX V5 Robotics Competition,Other,Event Region Championship,Qualifier #14,2024-11-09T11:40:39-05:00,6,11,-5,-0.29411764705882354,L,blue,red,3885A,83145B,9784A,6042A
Potosi High School V5RC Blended High Stakes; Potosi: VEX V5 Robotics Competition,Other,Event Region Championship,Qualifier #17,2024-11-09T11:55:10-05:00,19,25,-6,-0.13636363636363635,L,red,blue,9784A,3885B,5430A,59708C
Potosi High School V5RC Blended High Stakes; Potosi: VEX V5 Robotics Competition,Other,Event Region Championship,Qualifier #26,2024-11-09T12:30:28-05:00,15,3,12,0.6666666666666666,W,blue,blue,23851D,59708A,9784A,59708E
