Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
High Stakes with AusTIN CANs I: Blended Event,Other,Event Region Championship,Qualifier #3,2024-10-19T11:54:18-04:00,21,29,-8,-0.16,L,blue,red,151T,70478S,2158A,1065A
High Stakes with AusTIN CANs I: Blended Event,Other,Event Region Championship,Qualifier #9,2024-10-19T12:29:28-04:00,35,1,34,0.9444444444444444,W,red,red,1065A,28401D,8512A,8512D
High Stakes with AusTIN CANs I: Blended Event,Other,Event Region Championship,Qualifier #18,2024-10-19T13:54:54-04:00,33,8,25,0.6097560975609756,W,red,red,1308A,1065A,8512E,71909Z
High Stakes with AusTIN CANs I: Blended Event,Other,Event Region Championship,Qualifier #23,2024-10-19T14:21:37-04:00,29,10,19,0.48717948717948717,W,blue,blue,2545A,8512B,1065A,8756B
High Stakes with AusTIN CANs I: Blended Event,Other,Event Region Championship,Qualifier #29,2024-10-19T14:52:50-04:00,33,23,10,0.17857142857142858,W,red,red,1065A,28401C,2668A,8756S
High Stakes with AusTIN CANs I: Blended Event,Other,Event Region Championship,Qualifier #34,2024-10-19T15:23:03-04:00,35,22,13,0.22807017543859648,W,blue,blue,10702Y,2158X,1308B,1065A
High Stakes with AusTIN CANs I: Blended Event,Other,Event Region Championship,QF #1-1,2024-10-19T16:57:28-04:00,35,6,29,0.7073170731707317,W,red,red,151T,1065A,1308A,8756S
High Stakes with AusTIN CANs I: Blended Event,Other,Event Region Championship,SF #1-1,2024-10-19T17:23:03-04:00,45,26,19,0.2676056338028169,W,red,red,151T,1065A,10702X,70709X
High Stakes with AusTIN CANs I: Blended Event,Other,Event Region Championship,Final #1-1,2024-10-19T17:55:50-04:00,37,21,16,0.27586206896551724,W,red,red,151T,1065A,1308B,10702S
VEX V5 Halloween Madness HS High Stakes at Cypress Springs HS,Other,Event Region Championship,Qualifier #4,2024-10-26T10:44:18-04:00,16,14,2,0.06666666666666667,W,red,red,16329R,1065A,33007X,77038V
VEX V5 Halloween Madness HS High Stakes at Cypress Springs HS,Other,Event Region Championship,Qualifier #19,2024-10-26T11:43:14-04:00,19,3,16,0.7272727272727273,W,blue,blue,1412J,83280X,1815W,1065A
VEX V5 Halloween Madness HS High Stakes at Cypress Springs HS,Other,Event Region Championship,Qualifier #38,2024-10-26T12:46:17-04:00,37,11,26,0.5416666666666666,W,blue,blue,70738A,77084C,1065A,78705E
VEX V5 Halloween Madness HS High Stakes at Cypress Springs HS,Other,Event Region Championship,Qualifier #44,2024-10-26T13:05:54-04:00,33,9,24,0.5714285714285714,W,red,red,1065A,77360Z,231R,19713N
VEX V5 Halloween Madness HS High Stakes at Cypress Springs HS,Other,Event Region Championship,R16 #1-1,2024-10-26T15:55:09-04:00,47,12,35,0.5932203389830508,W,red,red,1065A,5013X,19070B,83280W
VEX V5 Halloween Madness HS High Stakes at Cypress Springs HS,Other,Event Region Championship,QF #1-1,2024-10-26T16:22:14-04:00,49,29,20,0.2564102564102564,W,red,red,1065A,5013X,231R,21116M
VEX V5 Halloween Madness HS High Stakes at Cypress Springs HS,Other,Event Region Championship,SF #1-1,2024-10-26T16:40:07-04:00,37,17,20,0.37037037037037035,W,red,red,1065A,5013X,33007X,16329E
VEX V5 Halloween Madness HS High Stakes at Cypress Springs HS,Other,Event Region Championship,Final #1-1,2024-10-26T16:57:45-04:00,32,26,6,0.10344827586206896,W,red,red,1065A,5013X,231N,20002G
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,Qualifier #1,2024-11-23T11:38:17-05:00,43,18,25,0.4098360655737705,W,blue,blue,63310K,31033A,1065A,63310J
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,Qualifier #10,2024-11-23T12:31:21-05:00,37,8,29,0.6444444444444445,W,red,red,33111A,1065A,1815A,33007Y
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,Qualifier #12,2024-11-23T12:44:38-05:00,34,6,28,0.7,W,red,red,19697A,1065A,33007Y,19697S
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,Qualifier #19,2024-11-23T13:13:46-05:00,28,1,27,0.9310344827586207,W,red,red,1065A,31033G,19697X,63310J
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,Qualifier #24,2024-11-23T14:17:51-05:00,32,10,22,0.5238095238095238,W,blue,blue,89437A,33111A,1065A,31033G
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,Qualifier #32,2024-11-23T14:55:51-05:00,39,19,20,0.3448275862068966,W,red,red,1065A,1815M,19697S,1412E
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,Qualifier #34,2024-11-23T15:05:28-05:00,16,8,8,0.3333333333333333,W,blue,blue,285X,1815W,1065A,31033A
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,Qualifier #37,2024-11-23T15:17:21-05:00,26,0,26,1.0,W,blue,blue,58290M,1412R,19697M,1065A
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,Qualifier #44,2024-11-23T15:45:43-05:00,42,2,40,0.9090909090909091,W,blue,blue,19697M,19697X,1412J,1065A
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,QF #1-1,2024-11-23T16:35:56-05:00,46,13,33,0.559322033898305,W,red,red,1065A,33007Y,31033A,89437A
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,SF #1-1,2024-11-23T16:58:34-05:00,38,4,34,0.8095238095238095,W,red,red,1065A,33007Y,33111A,58290M
VEX VEX V5 Robotics Competition Katy Gobbler Games: Blended High Stakes,Other,Event Region Championship,Final #1-1,2024-11-23T17:17:37-05:00,38,24,14,0.22580645161290322,W,red,red,1065A,33007Y,19697A,1412J
Space City VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #1,2024-11-25T12:31:59-05:00,2,30,-28,-0.875,L,blue,red,106A,16689A,1065A,1380A
Space City VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #30,2024-11-25T15:03:41-05:00,42,19,23,0.3770491803278688,W,red,red,3350A,1065A,19697S,231R
Space City VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #39,2024-11-25T15:27:14-05:00,33,14,19,0.40425531914893614,W,red,red,1065A,38538S,4118X,4148S
Space City VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #8-1,2024-11-26T14:41:37-05:00,41,27,14,0.20588235294117646,W,red,red,19697Z,1065A,285C,5013X
